Filename,Location,Date,FromTime,ToTime,Phone,Activity
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Day, Yr.) JANUARY 18. 1974",11:37,12:19,," The President met to discuss the l974 legislative calendar wi th : House Minority Leader John J. Rhodes (R-Arizona) Mr. Timmons Members of the press, in/out White House photographer, in/out"
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Day, Yr.) JANUARY 18. 1974",12:20,12:26,," The President met with:. John W. Dixon, President of the l973 Pageant of Peace Committee and President and Chairman of the Board of E-Systems, Inc. Rogers C.B. Morton, Secretary of the Interior Ronald H. Walker, Director of the National Park Service White House photographer, in/out."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Day, Yr.) JANUARY 18. 1974",,,," Mr. Dixon presented the President with the Committee's first ""Peace Award"" in recognition of the President's initiatives in Vietnam and China."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Day, Yr.) JANUARY 18. 1974",12:27,1:20,," The President met with Attorney General William B. Saxbe. White House photographer, in/out."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Day, Yr.) JANUARY 18. 1974",1:45,,, The President went to his office in the EOB.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Day, Yr.) JANUARY 18. 1974",5:40,5:41,P," The President talked with Richard E. Berlin, President and Chief Executive Officer of the Hearst Corp."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Day, Yr.) JANUARY 18. 1974",5:06,5:10,R," The President talked with Don Shula, coach of the Miami Dolphins football team."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",10:40,,, The President went to the Oval Office.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",11:00,11:15,," The President met with his Special . Assistant, David R.. Ger gen."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",11:45,11:50,, The President met with Mr. Gergen.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",11:55,11:59,, The d President met with Mr. Gergen.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",12:06,,, The President went to his private office.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",12:06,12:22,, The President addressed a nationwide radio audience on the energy situation.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",12:22,,, The President returned to the Oval  Of fice.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",12:48,12:51,P," The President talked with Robert H. Finch, law partner with McKenna, Fitting and Finch and member of the Board of. Trustees of the Richard Nixon Foundation.."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",1:42,,, The President went to his  office in the EOB.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",2:53,,, The President returned to the ( Oval Office.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",2:53,,, The President taped a video message on the energy situation..
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo.,Day.Yr.) JANUARY 19. 1974",2:59,,, The President returned  to his office in the EOB.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C.", DATE Mo.Day.Yr.) JANUARY 20. 1974,11:29,11:30,P," The President talked with Kenneth R. Cole, Jr.. Executive Director of the Domestic Council."
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C.", DATE Mo.Day.Yr.) JANUARY 20. 1974,12:41,12:42,, The President talked with editor of Reader's Digest Hobart D. Lewis.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C.", DATE Mo.Day.Yr.) JANUARY 20. 1974,1:15,,, The President talked with Mr. ( Cole.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C.", DATE Mo.Day.Yr.) JANUARY 20. 1974,4:35,,, The President talked with Donald M. Kendall. President of PepsiCo and member of the Board of Trustees of the Richard Nixon Foundation.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",9:24,,, Thed President went to thee Oval Office.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",10:00,10:07,, The President met with Secretary of State Henry A. Kissinger.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",,,, The President and Secretary Kissinger went to the Cabinet Room
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",10:07,11:36,," The President met to discuss the Middle East Troop disengage- ment with bipartisan Congressional leaders. For a list of attendees, see APPENDIx ""A."" Members of the press, in/out White House photographer, in/out"
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",11:36,,, The President returned to the Ova1 Office.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",11:45,12:05,, The President met with Secretary Kissinger.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",12:05,12:09,," The President met to discuss oil company audits with John C. Sawhill, Deputy Administrator of the Federal Energy Office (FEo), and Internal Revenue Service (iRs) representatives. For a list of attendees, see APPENDIx ""B."" Members of the press, in/out White House photographer. in/out"
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",12:52,12:53,R," The President talked on a conference line with: House Majority Leader Thomas P. O'Neill, Jr.. (D-Massachusetts) Congressman John J. McFall (D-California) House Minority Leader John J. Rhodes (R-Arizona)"
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",1:25,,, The President went to his office in the EOB.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",1:28,,P, The President telephoned Rev. Billy Graham. The call was not. completed.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",1:46,1:47,R, The President talked on a conference line with: Senate Majority Leader Mike Mansfield (D-Montana) Senate Minority Leader Hugh Scott (R-Pennsylyania)
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",3:14,3:16,P, The President talked with Secretary Kissinger:
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",3:26,,, The President returned to the Oval Office.
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATE (Mo., Dsy. Yr.) JANUARY 21. 1974",3:26,4:51,," The President met to discuss economic affairs with the Troika: George P. Shultz, Secretary of the Treasury Herbert Stein, Chairman of the the Council of Economic Advisors(CEA) Roy L. Ash, Director of the OMB White House photographer. in/out"
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATe (Mo., Day. Yr.) JANUARY 21. 1974",4:51,,, The President returned to his office in the EOB
1974_Nixon_x.pdf," PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON, D.C."," DATe (Mo., Day. Yr.) JANUARY 21. 1974",4:52,6:20,, The President met with Vice President Gerald R. Ford.
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",8:30,9:46,," The President hosted a breakfast meeting to discuss the l974 Congressional calendar with Speaker of the House Carl B. Albert (D-Oklahoma). White House photographer, in/out"
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",,,, The President went to the Ova1 Office.
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",10:05,10:06,P," The President talked with Mrs. Lewis L. Strauss, widow of the former Chairman of the Atomic Energy Commission.."
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",10:12,10:13,P, The President talked with Secretary of Agriculture Earl L. Butz.
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",11:43,12:32,," The President met to discuss the effect of the energy crisis on the trucking industry with members of the Executive Council of the International Brotherhood of Teamsters. For a list of attendees, see APpENDIx ""A."" Members of the press, in/out White House photographer, in/out"
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",12:35,12:48,," The President participated in the swearing-in ceremony for John H. Powell, Jr. as Chairman of the Equal Employment Opportunity Commission. Judge Aubrey E. Robinson, Jr. of the U.S. District Court administered the oath of office. For a list of guests, see APpENDIx ""b."" Members of the press, in/out White House photographer. in/out"
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",12:49,12:55,," The President met to discuss Kansas sentiment on national issues with: Senator Robert J. Dole (R-Kansas) Tom C. Korologos, Deputy Assistant White House photographer, in/out"
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",12:56,12:59,," The President met for a photo opportunity with his departing Special Assistant, Lee W. Huebner. White House photogrpher, in/out"
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",1:00,,, The President went to his private office.
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",1:00,1:05,," The President recorded an audio message to be delivered at a Salute to Henry Aaron Dinner in Atlanta, Georgia on February 1.1974."
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",1:05,,, The President returned to thed Ova1 Office.
1974_Nixon_x.pdf, PLACE DAY BEGAN HHE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day, Yr.) JANUARY 22. 1974",1:48,,, The President went to his office in the EOB.
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",3:00,,, The President returned to the Oval Office.
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",3:04,3:41,," The President met to discuss mass transit legislation with: Claude S. Brinegar, Secretary of Transportation. Kenneth R. Cole, Jr., Executive Director of the. Domestic Counci1 White House photographer, in/out."
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",3:42,4:20,," The President met to discuss the status of the American Revolution Bicentennial with his Counsellor, Anne Armstrong White House photographer, in/out"
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",4:42,,, The President went to. the  Cabinet I Roon.
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",6:10,,," The President met to discuss congressional support with a select group of Republican members of the House of Representatives. For a list of attendees, see. APPENDIX ""C."" White House photographer. in/out"
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",6:10,,, The President returned to  the Oval Office.
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",6:33,,, The President returned to the second floor Residence.
1974_Nixon_x.pdf, PLACE DAY BEGAN THE WHITE HOUSE WASHINGTON. D.C.," DATE (Mo., Day. Yr.) JANUARY 22. 1974",7:58,8:01,P, The President talked with Secretary of State Henry A. Kissinger.
